
Shortest path length: 4175, revisited: 0, fires: 591
step, y, x, action (0:left, 1:up, 2:right, 3:down, 4:stay)
429, 41, 50, 2
430, 41, 51, 3
431, 41, 51, 3
432, 42, 51, 3
433, 43, 51, 0
434, 43, 50, 0
435, 43, 49, 0
436, 43, 48, 0
437, 43, 47, 0
438, 43, 46, 0
439, 43, 45, 1
440, 42, 45, 1
441, 42, 45, 1
442, 42, 45, 1
443, 41, 45, 0
444, 41, 44, 0
445, 41, 43, 0
446, 41, 42, 0
447, 41, 41, 0
448, 41, 40, 0
449, 41, 39, 3
450, 41, 39, 3
451, 41, 39, 3
452, 42, 39, 3
453, 43, 39, 0
454, 43, 38, 0
455, 43, 37, 0
456, 43, 36, 0
457, 43, 35, 0
458, 43, 34, 0
459, 43, 33, 0
460, 43, 32, 0
461, 43, 31, 3
462, 44, 31, 3
463, 45, 31, 2
464, 45, 32, 2
465, 45, 33, 3
466, 45, 33, 3
467, 45, 33, 3
468, 46, 33, 3
469, 46, 33, 3
470, 46, 33, 3
471, 47, 33, 3
472, 48, 33, 3
473, 49, 33, 3
474, 50, 33, 3
475, 51, 33, 0
476, 51, 32, 0
477, 51, 31, 3
478, 51, 31, 3
479, 52, 31, 3
480, 52, 31, 3
481, 52, 31, 3
482, 53, 31, 3
483, 54, 31, 3
484, 55, 31, 2
485, 55, 31, 2
486, 55, 32, 2
487, 55, 33, 1
488, 54, 33, 1
489, 53, 33, 2
490, 53, 34, 2
491, 53, 35, 2
492, 53, 36, 2
493, 53, 37, 3
494, 53, 37, 3
495, 54, 37, 3
496, 55, 37, 2
497, 55, 37, 2
498, 55, 38, 2
499, 55, 39, 1
500, 54, 39, 1
501, 53, 39, 1
502, 53, 39, 1
503, 52, 39, 1
504, 52, 39, 1
505, 52, 39, 1
506, 51, 39, 2
507, 51, 40, 2
508, 51, 40, 2
509, 51, 40, 2
510, 51, 41, 2
511, 51, 42, 2
512, 51, 43, 1
513, 50, 43, 1
514, 50, 43, 1
515, 50, 43, 1
516, 49, 43, 1
517, 48, 43, 1
518, 47, 43, 0
519, 47, 42, 0
520, 47, 41, 3
521, 48, 41, 3
522, 49, 41, 0
523, 49, 40, 0
524, 49, 39, 0
525, 49, 38, 0
526, 49, 37, 0
527, 49, 36, 0
528, 49, 35, 1
529, 49, 35, 1
530, 48, 35, 1
531, 47, 35, 2
532, 47, 36, 2
533, 47, 36, 2
534, 47, 36, 2
535, 47, 37, 2
536, 47, 38, 2
537, 47, 39, 1
538, 46, 39, 1
539, 45, 39, 2
540, 45, 40, 2
541, 45, 41, 1
542, 44, 41, 1
543, 43, 41, 2
544, 43, 42, 2
545, 43, 43, 3
546, 44, 43, 3
547, 44, 43, 3
548, 44, 43, 3
549, 45, 43, 2
550, 45, 44, 2
551, 45, 45, 3
552, 46, 45, 3
553, 47, 45, 3
554, 48, 45, 3
555, 49, 45, 2
556, 49, 46, 2
557, 49, 47, 2
558, 49, 48, 2
559, 49, 49, 3
560, 50, 49, 3
561, 51, 49, 3
562, 52, 49, 3
563, 53, 49, 3
564, 54, 49, 3
565, 54, 49, 3
566, 55, 49, 2
567, 55, 50, 2
568, 55, 51, 3
569, 56, 51, 3
570, 57, 51, 2
571, 57, 52, 2
572, 57, 53, 2
573, 57, 54, 2
574, 57, 55, 2
575, 57, 56, 2
576, 57, 57, 3
577, 58, 57, 3
578, 58, 57, 3
579, 59, 57, 2
580, 59, 58, 2
581, 59, 59, 2
582, 59, 59, 2
583, 59, 60, 2
584, 59, 61, 3
585, 60, 61, 3
586, 60, 61, 3
587, 61, 61, 0
588, 61, 60, 0
589, 61, 59, 0
590, 61, 58, 0
591, 61, 57, 3
592, 62, 57, 3
593, 63, 57, 0
594, 63, 56, 0
595, 63, 55, 1
596, 62, 55, 1
597, 61, 55, 1
598, 60, 55, 1
599, 59, 55, 0
600, 59, 54, 0
601, 59, 53, 3
602, 59, 53, 3
603, 59, 53, 3
604, 59, 53, 3
605, 59, 53, 3
606, 59, 53, 3
607, 60, 53, 3
608, 61, 53, 0
609, 61, 52, 0
610, 61, 51, 1
611, 60, 51, 1
612, 59, 51, 0
613, 59, 50, 0
614, 59, 49, 1
615, 58, 49, 1
616, 57, 49, 0
617, 57, 48, 0
618, 57, 48, 0
619, 57, 48, 0
620, 57, 47, 1
621, 56, 47, 1
622, 55, 47, 1
623, 54, 47, 1
624, 53, 47, 1
625, 52, 47, 1
626, 51, 47, 0
627, 51, 46, 0
628, 51, 45, 3
629, 52, 45, 3
630, 53, 45, 0
631, 53, 44, 0
632, 53, 43, 0
633, 53, 42, 0
634, 53, 41, 3
635, 54, 41, 3
636, 55, 41, 3
637, 55, 41, 3
638, 55, 41, 3
639, 56, 41, 3
640, 57, 41, 0
641, 57, 40, 0
642, 57, 39, 3
643, 58, 39, 3
644, 59, 39, 0
645, 59, 38, 0
646, 59, 37, 1
647, 59, 37, 1
648, 58, 37, 1
649, 57, 37, 0
650, 57, 36, 0
651, 57, 35, 3
652, 57, 35, 3
653, 57, 35, 3
654, 58, 35, 3
655, 59, 35, 0
656, 59, 34, 0
657, 59, 33, 0
658, 59, 32, 0
659, 59, 31, 1
660, 58, 31, 1
661, 57, 31, 0
662, 57, 30, 0
663, 57, 29, 3
664, 58, 29, 3
665, 59, 29, 0
666, 59, 28, 0
667, 59, 27, 3
668, 60, 27, 3
669, 61, 27, 0
670, 61, 26, 0
671, 61, 25, 1
672, 60, 25, 1
673, 59, 25, 0
674, 59, 24, 0
675, 59, 23, 0
676, 59, 22, 0
677, 59, 21, 3
678, 60, 21, 3
679, 61, 21, 0
680, 61, 21, 0
681, 61, 20, 0
682, 61, 19, 3
683, 62, 19, 3
684, 63, 19, 0
685, 63, 18, 0
686, 63, 18, 0
687, 63, 17, 3
688, 64, 17, 3
689, 65, 17, 0
690, 65, 16, 0
691, 65, 15, 0
692, 65, 14, 0
693, 65, 13, 1
694, 64, 13, 1
695, 63, 13, 2
696, 63, 14, 2
697, 63, 15, 1
698, 62, 15, 1
699, 61, 15, 1
700, 60, 15, 1
701, 59, 15, 1
702, 58, 15, 1
703, 57, 15, 0
704, 57, 14, 0
705, 57, 13, 0
706, 57, 12, 0
707, 57, 11, 1
708, 57, 11, 1
709, 57, 11, 1
710, 56, 11, 1
711, 55, 11, 0
712, 55, 11, 0
713, 55, 10, 0
714, 55, 9, 3
715, 56, 9, 3
716, 57, 9, 3
717, 58, 9, 3
718, 59, 9, 0
719, 59, 8, 0
720, 59, 7, 0
721, 59, 6, 0
722, 59, 5, 0
723, 59, 4, 0
724, 59, 3, 1
725, 58, 3, 1
726, 57, 3, 1
727, 56, 3, 1
728, 55, 3, 2
729, 55, 4, 2
730, 55, 4, 2
731, 55, 4, 2
732, 55, 5, 1
733, 55, 5, 1
734, 54, 5, 1
735, 53, 5, 1
736, 53, 5, 1
737, 53, 5, 1
738, 52, 5, 1
739, 51, 5, 2
740, 51, 6, 2
741, 51, 7, 1
742, 50, 7, 1
743, 49, 7, 1
744, 48, 7, 1
745, 47, 7, 1
746, 47, 7, 1
747, 46, 7, 1
748, 45, 7, 0
749, 45, 6, 0
750, 45, 5, 1
751, 44, 5, 1
752, 43, 5, 0
753, 43, 4, 0
754, 43, 3, 3
755, 44, 3, 3
756, 45, 3, 3
757, 46, 3, 3
758, 47, 3, 3
759, 48, 3, 3
760, 49, 3, 3
761, 50, 3, 3
762, 51, 3, 3
763, 52, 3, 3
764, 53, 3, 0
765, 53, 2, 0
766, 53, 1, 3
767, 53, 1, 3
768, 53, 1, 3
769, 54, 1, 3
770, 55, 1, 3
771, 56, 1, 3
772, 57, 1, 3
773, 58, 1, 3
774, 59, 1, 3
775, 60, 1, 3
776, 60, 1, 3
777, 60, 1, 3
778, 61, 1, 3
779, 62, 1, 3
780, 63, 1, 3
781, 64, 1, 3
782, 65, 1, 3
783, 66, 1, 3
784, 67, 1, 3
785, 67, 1, 3
786, 67, 1, 3
787, 68, 1, 3
788, 68, 1, 3
789, 68, 1, 3
790, 69, 1, 3
791, 70, 1, 3
792, 71, 1, 2
793, 71, 2, 2
794, 71, 3, 3
795, 72, 3, 3
796, 73, 3, 2
797, 73, 4, 2
798, 73, 5, 1
799, 72, 5, 1
800, 71, 5, 2
801, 71, 6, 2
802, 71, 7, 1
803, 70, 7, 1
804, 69, 7, 2
805, 69, 8, 2
806, 69, 9, 1
807, 68, 9, 1
808, 67, 9, 2
809, 67, 10, 2
810, 67, 11, 3
811, 68, 11, 3
812, 69, 11, 3
813, 70, 11, 3
814, 71, 11, 0
815, 71, 10, 0
816, 71, 9, 3
817, 72, 9, 3
818, 73, 9, 2
819, 73, 10, 2
820, 73, 11, 3
821, 74, 11, 3
822, 75, 11, 0
823, 75, 10, 0
824, 75, 9, 0
825, 75, 8, 0
826, 75, 7, 0
827, 75, 6, 0
828, 75, 5, 0
829, 75, 4, 0
830, 75, 3, 0
831, 75, 2, 0
832, 75, 1, 3
833, 75, 1, 3
834, 75, 1, 3
835, 76, 1, 3
836, 77, 1, 3
837, 78, 1, 3
838, 79, 1, 3
839, 80, 1, 3
840, 81, 1, 2
841, 81, 2, 2
842, 81, 3, 1
843, 80, 3, 1
844, 79, 3, 2
845, 79, 4, 2
846, 79, 5, 2
847, 79, 6, 2
848, 79, 7, 3
849, 80, 7, 3
850, 80, 7, 3
851, 81, 7, 0
852, 81, 6, 0
853, 81, 5, 3
854, 82, 5, 3
855, 83, 5, 3
856, 84, 5, 3
857, 84, 5, 3
858, 84, 5, 3
859, 85, 5, 3
860, 86, 5, 3
861, 87, 5, 3
862, 87, 5, 3
863, 88, 5, 3
864, 89, 5, 2
865, 89, 6, 2
866, 89, 7, 3
867, 90, 7, 3
868, 90, 7, 3
869, 90, 7, 3
870, 91, 7, 0
871, 91, 7, 0
872, 91, 7, 0
873, 91, 7, 0
874, 91, 7, 0
875, 91, 7, 0
876, 91, 6, 0
877, 91, 5, 3
878, 92, 5, 3
879, 93, 5, 0
880, 93, 4, 0
881, 93, 3, 3
882, 94, 3, 3
883, 95, 3, 3
884, 96, 3, 3
885, 97, 3, 3
886, 98, 3, 3
887, 99, 3, 3
888, 100, 3, 3
889, 101, 3, 0
890, 101, 2, 0
891, 101, 1, 3
892, 102, 1, 3
893, 103, 1, 2
894, 103, 1, 2
895, 103, 2, 2
896, 103, 3, 3
897, 104, 3, 3
898, 105, 3, 2
899, 105, 4, 2
900, 105, 5, 1
901, 104, 5, 1
902, 103, 5, 2
903, 103, 6, 2
904, 103, 7, 3
905, 104, 7, 3
906, 105, 7, 3
907, 106, 7, 3
908, 107, 7, 0
909, 107, 6, 0
910, 107, 5, 3
911, 108, 5, 3
912, 109, 5, 2
913, 109, 6, 2
914, 109, 7, 2
915, 109, 8, 2
916, 109, 9, 1
917, 108, 9, 1
918, 107, 9, 1
919, 107, 9, 1
920, 107, 9, 1
921, 106, 9, 1
922, 105, 9, 2
923, 105, 10, 2
924, 105, 11, 2
925, 105, 12, 2
926, 105, 13, 1
927, 105, 13, 1
928, 105, 13, 1
929, 104, 13, 1
930, 103, 13, 1
931, 103, 13, 1
932, 103, 13, 1
933, 102, 13, 1
934, 101, 13, 2
935, 101, 14, 2
936, 101, 15, 1
937, 100, 15, 1
938, 100, 15, 1
939, 100, 15, 1
940, 99, 15, 2
941, 99, 16, 2
942, 99, 17, 3
943, 99, 17, 3
944, 99, 17, 3
945, 100, 17, 3
946, 101, 17, 2
947, 101, 18, 2
948, 101, 18, 2
949, 101, 18, 2
950, 101, 19, 1
951, 100, 19, 1
952, 99, 19, 1
953, 98, 19, 1
954, 97, 19, 0
955, 97, 18, 0
956, 97, 17, 0
957, 97, 16, 0
958, 97, 15, 1
959, 97, 15, 1
960, 96, 15, 1
961, 96, 15, 1
962, 95, 15, 1
963, 94, 15, 1
964, 93, 15, 2
965, 93, 16, 2
966, 93, 17, 2
967, 93, 18, 2
968, 93, 19, 2
969, 93, 20, 2
970, 93, 21, 2
971, 93, 22, 2
972, 93, 23, 3
973, 94, 23, 3
974, 95, 23, 2
975, 95, 24, 2
976, 95, 24, 2
977, 95, 25, 2
978, 95, 26, 2
979, 95, 27, 3
980, 96, 27, 3
981, 97, 27, 2
982, 97, 28, 2
983, 97, 29, 3
984, 97, 29, 3
985, 97, 29, 3
986, 98, 29, 3
987, 99, 29, 2
988, 99, 30, 2
989, 99, 31, 1
990, 98, 31, 1
991, 97, 31, 1
992, 96, 31, 1
993, 95, 31, 1
994, 95, 31, 1
995, 95, 31, 1
996, 95, 31, 1
997, 95, 31, 1
998, 94, 31, 1
999, 93, 31, 0
1000, 93, 30, 0
1001, 93, 29, 1
1002, 92, 29, 1
1003, 91, 29, 0
1004, 91, 28, 0
1005, 91, 27, 0
1006, 91, 26, 0
1007, 91, 25, 0
1008, 91, 24, 0
1009, 91, 23, 1
1010, 90, 23, 1
1011, 89, 23, 2
1012, 89, 24, 2
1013, 89, 25, 2
1014, 89, 26, 2
1015, 89, 27, 2
1016, 89, 28, 2
1017, 89, 29, 2
1018, 89, 30, 2
1019, 89, 31, 2
1020, 89, 32, 2
1021, 89, 33, 1
1022, 88, 33, 1
1023, 87, 33, 0
1024, 87, 32, 0
1025, 87, 31, 1
1026, 86, 31, 1
1027, 85, 31, 2
1028, 85, 32, 2
1029, 85, 33, 2
1030, 85, 33, 2
1031, 85, 34, 2
1032, 85, 35, 3
1033, 86, 35, 3
1034, 87, 35, 3
1035, 88, 35, 3
1036, 89, 35, 2
1037, 89, 36, 2
1038, 89, 37, 2
1039, 89, 38, 2
1040, 89, 39, 2
1041, 89, 39, 2
1042, 89, 40, 2
1043, 89, 41, 2
1044, 89, 42, 2
1045, 89, 43, 2
1046, 89, 44, 2
1047, 89, 45, 1
1048, 89, 45, 1
1049, 88, 45, 1
1050, 87, 45, 2
1051, 87, 46, 2
1052, 87, 47, 3
1053, 88, 47, 3
1054, 89, 47, 2
1055, 89, 48, 2
1056, 89, 49, 3
1057, 90, 49, 3
1058, 90, 49, 3
1059, 91, 49, 3
1060, 91, 49, 3
1061, 91, 49, 3
1062, 92, 49, 3
1063, 93, 49, 0
1064, 93, 48, 0
1065, 93, 47, 1
1066, 92, 47, 1
1067, 91, 47, 0
1068, 91, 46, 0
1069, 91, 45, 0
1070, 91, 44, 0
1071, 91, 43, 3
1072, 92, 43, 3
1073, 93, 43, 3
1074, 94, 43, 3
1075, 95, 43, 2
1076, 95, 44, 2
1077, 95, 45, 2
1078, 95, 46, 2
1079, 95, 47, 2
1080, 95, 48, 2
1081, 95, 49, 3
1082, 96, 49, 3
1083, 97, 49, 0
1084, 97, 48, 0
1085, 97, 47, 3
1086, 97, 47, 3
1087, 97, 47, 3
1088, 98, 47, 3
1089, 98, 47, 3
1090, 98, 47, 3
1091, 99, 47, 2
1092, 99, 48, 2
1093, 99, 49, 3
1094, 100, 49, 3
1095, 101, 49, 2
1096, 101, 50, 2
1097, 101, 51, 3
1098, 102, 51, 3
1099, 103, 51, 0
1100, 103, 50, 0
1101, 103, 50, 0
1102, 103, 50, 0
1103, 103, 49, 0
1104, 103, 49, 0
1105, 103, 48, 0
1106, 103, 48, 0
1107, 103, 47, 0
1108, 103, 46, 0
1109, 103, 45, 1
1110, 102, 45, 1
1111, 101, 45, 0
1112, 101, 45, 0
1113, 101, 44, 0
1114, 101, 43, 1
1115, 100, 43, 1
1116, 99, 43, 0
1117, 99, 42, 0
1118, 99, 41, 3
1119, 100, 41, 3
1120, 101, 41, 0
1121, 101, 40, 0
1122, 101, 39, 3
1123, 102, 39, 3
1124, 103, 39, 2
1125, 103, 40, 2
1126, 103, 41, 2
1127, 103, 42, 2
1128, 103, 43, 3
1129, 104, 43, 3
1130, 105, 43, 2
1131, 105, 44, 2
1132, 105, 45, 3
1133, 106, 45, 3
1134, 106, 45, 3
1135, 106, 45, 3
1136, 107, 45, 0
1137, 107, 44, 0
1138, 107, 43, 0
1139, 107, 43, 0
1140, 107, 42, 0
1141, 107, 41, 0
1142, 107, 40, 0
1143, 107, 39, 3
1144, 108, 39, 3
1145, 109, 39, 0
1146, 109, 38, 0
1147, 109, 37, 3
1148, 110, 37, 3
1149, 110, 37, 3
1150, 111, 37, 2
1151, 111, 38, 2
1152, 111, 39, 3
1153, 112, 39, 3
1154, 113, 39, 2
1155, 113, 40, 2
1156, 113, 41, 2
1157, 113, 42, 2
1158, 113, 43, 3
1159, 114, 43, 3
1160, 115, 43, 0
1161, 115, 43, 0
1162, 115, 42, 0
1163, 115, 41, 3
1164, 116, 41, 3
1165, 117, 41, 2
1166, 117, 42, 2
1167, 117, 43, 3
1168, 118, 43, 3
1169, 119, 43, 0
1170, 119, 42, 0
1171, 119, 41, 0
1172, 119, 40, 0
1173, 119, 39, 1
1174, 119, 39, 1
1175, 119, 39, 1
1176, 118, 39, 1
1177, 117, 39, 1
1178, 116, 39, 1
1179, 116, 39, 1
1180, 116, 39, 1
1181, 115, 39, 0
1182, 115, 38, 0
1183, 115, 37, 0
1184, 115, 36, 0
1185, 115, 35, 0
1186, 115, 34, 0
1187, 115, 33, 1
1188, 114, 33, 1
1189, 113, 33, 2
1190, 113, 33, 2
1191, 113, 34, 2
1192, 113, 35, 1
1193, 113, 35, 1
1194, 113, 35, 1
1195, 112, 35, 1
1196, 111, 35, 0
1197, 111, 34, 0
1198, 111, 33, 1
1199, 110, 33, 1
1200, 109, 33, 1
1201, 108, 33, 1
1202, 107, 33, 1
1203, 106, 33, 1
1204, 105, 33, 2
1205, 105, 33, 2
1206, 105, 33, 2
1207, 105, 34, 2
1208, 105, 35, 1
1209, 104, 35, 1
1210, 103, 35, 1
1211, 102, 35, 1
1212, 101, 35, 1
1213, 100, 35, 1
1214, 99, 35, 0
1215, 99, 34, 0
1216, 99, 33, 3
1217, 100, 33, 3
1218, 101, 33, 3
1219, 102, 33, 3
1220, 103, 33, 0
1221, 103, 32, 0
1222, 103, 31, 3
1223, 104, 31, 3
1224, 105, 31, 0
1225, 105, 30, 0
1226, 105, 29, 0
1227, 105, 28, 0
1228, 105, 28, 0
1229, 105, 27, 0
1230, 105, 26, 0
1231, 105, 25, 1
1232, 104, 25, 1
1233, 103, 25, 0
1234, 103, 25, 0
1235, 103, 24, 0
1236, 103, 23, 3
1237, 103, 23, 3
1238, 104, 23, 3
1239, 105, 23, 0
1240, 105, 22, 0
